type, r, initial_value, iterations, map
basic, 3.9482806611105317, 0.5, 100, "0.9870701652776329,0.05039054035333565,0.18893049583601748,0.6050178019301585,0.9435256094641639,0.21038426827954385,0.655899154096526,0.8911089953495391,0.38311649343243803,0.9331297257380277,0.246367346284724,0.7330791535572407,0.772576297195458,0.6937214491580462,0.8388990891648636,0.5335998948914518,0.9826127422302907,0.0674561422924388,0.24836979767237116,0.7370738830049987,0.7651608963331669,0.709465363782753,0.8138364349740221,0.598190942379333,0.9490029706136669,0.19108230320503644,0.6102851756316314,0.9390479384288085,0.2259873760161549,0.6906217317537385,0.843602894047498,0.5209245077455326,0.9853414697180658,0.05702761465652247,0.21232063175159419,0.6603127520476273,0.8855986476410592,0.4000148550475662,0.947599088174656,0.19605209837830978,0.6223109139877465,0.9280040457800507,0.26379464695102045,0.7667838655031425,0.7060566948425763,0.8194286894257496,0.5842085813525514,0.9590725708211735,0.15497939200821326,0.5170699152787085,0.9859197073319422,0.05481018227659252,0.20454473135628035,0.6424096806410315,0.9069969916553424,0.3330510905298752,0.8770239300108105,0.42583374120491635,0.9653521186540347,0.1320597449482845,0.4525518058445733,0.9781812781207818,0.08426683248198583,0.3046727626402026,0.8364324806137554,0.5401768564216353,0.9806969304216213,0.07474277340082632,0.27304844723850236,0.7837060444399887,0.6692765307266791,0.8739339839225441,0.43499540851849783,0.9703863227017138,0.11346058615126468,0.39714681846389055,0.945302184819455,0.20414965849527064,0.6414873275371518,0.9080308619231707,0.32972413869387024,0.8725942332370634,0.43894432757975466,0.9723517838387611,0.10614475725253902,0.37460516113606623,0.9249879307571133,0.2739524751339517,0.7853229593508015,0.6656438302917459,0.8787377201600092,0.4207198614803939,0.9622538774711864,0.14340689469894763,0.4850121552216647,0.9861832413123259,0.053798703210916086,0.20098486891848996,0.6340541994193413,0.9161174755972002"
basic, 3.7713033413939003, 0.5, 100, "0.9428258353484751,0.20329316087786273,0.6108193403565653,0.8965107373460747,0.34989863960584666,0.857856793183061,0.4598671312240712,0.9367515963465446,0.22344234287163373,0.6543809512152448,0.8529425597599826,0.4730404217835457,0.9400847809621856,0.21242011478833833,0.6309307884339997,0.8781748673076144,0.4034682482835668,0.9076834011520833,0.3160135139898418,0.8151633439841548,0.5682300682562101,0.9252691277005529,0.26077117828785645,0.7269925267117564,0.748507140811925,0.7099259840991474,0.7766285746264356,0.6542330007845216,0.8531147558380496,0.4725819055895074,0.9399907508919473,0.21273220358104772,0.6316073735244809,0.8775049729349974,0.40537737885368486,0.9090596955280429,0.3117742713630129,0.8092126124121981,0.5822423221241687,0.9173174955111679,0.2860386803069243,0.7701776564565845,0.6675359046819732,0.8369718396199535,0.5145942628790768,0.9420225759876534,0.20597366288471483,0.6167910538682952,0.8913846910819927,0.36513013585949844,0.8742262791697353,0.4146724972614926,0.9153677951350371,0.2921613415923856,0.7799171921391708,0.6473305119176853,0.8609648700285142,0.45144146267278684,0.9339333602251444,0.23269635115230275,0.673361532597747,0.8294822513261128,0.5334185981417221,0.9386140335876578,0.21729393593759994,0.6414130194215805,0.8674086610203258,0.4337409002285259,0.9262688018295424,0.25756081695361355,0.7211608534821858,0.7583633820178658,0.6910851630543784,0.8051222016769711,0.5917191613459545,0.9111001059297127,0.30546313630592786,0.8001024015896107,0.6031767826025769,0.9026786199696426,0.33130873085186957,0.835506820534448,0.518309728573681,0.9415615203834111,0.2075100217176869,0.6201893735059516,0.8883475276001137,0.37406123920923884,0.8830108091690856,0.3895858933360077,0.8968488393921515,0.34888703841155744,0.8567076439886989,0.4629639035766235,0.9376528424986855,0.22047035356127512,0.6481481727845032,0.8600537180218408,0.4539190488134669,0.9348176459481939"
basic, 3.562325890759974, 0.5, 100, "0.8905814726899935,0.34713481197535145,0.8073378758927202,0.554096387975342,0.8801566138351908,0.3757575154527405,0.8355927157060973,0.4893835289531364,0.8901799648714473,0.34825153638472073,0.8085496705105774,0.5514377200935046,0.8811561317450314,0.3730467787979693,0.8331670374987239,0.4951623196188987,0.8904981030375876,0.3473667846979979,0.8075903282974364,0.5535433721340217,0.8803686666005969,0.37518301385247044,0.8350830000763312,0.49060132393357797,0.8902667942341597,0.34801013289589994,0.8082884683340447,0.5520116801331654,0.8809446157175451,0.3736210133440973,0.8336852565461697,0.4939312668521347,0.8904502739301573,0.3474998449220154,0.8077349626992337,0.5532263350851123,0.8804892511641768,0.3748561785742388,0.834791972264415,0.4912958073721585,0.890311580302886,0.3478855974142466,0.8081535567411936,0.5523079415910701,0.8808345188895733,0.37391978371546797,0.8339539532760529,0.4932922124030216,0.8904211879224723,0.34758075401134636,0.807822847954478,0.5530336187571224,0.8805622005739292,0.3746584044599083,0.834615496308761,0.49171664032863693,0.8903370470923099,0.34781477618752965,0.8080767855089391,0.5524764708213927,0.8807716109346283,0.37409045861081475,0.834107162947569,0.49292759615009535,0.8904032890809754,0.3476305405562956,0.8078769040290559,0.5529150563164107,0.8806069488499684,0.37453706805205544,0.8345070886031422,0.4919750444815843,0.8903520592194173,0.3477730264259662,0.8080315114223735,0.5525758374148997,0.8807344249189419,0.37419133433034096,0.8341976184358885,0.49271224701189736,0.8903922727755386,0.34766118183972367,0.8079101642286912,0.5528420956044446,0.8806344361736886,0.37446252820535053,0.8344404391542558,0.49213387072463644,0.8903610502495956,0.3477480209817185,0.808004389185852,0.5526353577227048,0.8807121169120623,0.3742518452614557,0.8342518439377069,0.4925831233584841,0.8903855089321543,0.34767999469162403,0.8079305817042579,0.5527973032272521"
basic, 3.7980270670373444, 0.5, 100, "0.9495067667593361,0.1820913435824979,0.5656556904964334,0.9331347265823265,0.23697527299994708,0.6867516315702767,0.8170461219106678,0.5677357575244675,0.9320809140176967,0.24043821955885045,0.6936248799360618,0.8071164754933187,0.591274842667215,0.9178650352201185,0.28632874982097656,0.7761063098274862,0.6599653342597741,0.8523194009333361,0.4780616158353864,0.9476788040585024,0.18832019061439842,0.5805500723591499,0.9248639739713643,0.26392719345830823,0.7378413130871174,0.7346581097965051,0.7403705769109594,0.7300643047790275,0.7484787728138297,0.7150101169470463,0.7739264426881483,0.6645191623429809,0.8467072591009059,0.49296141563774354,0.9493186061563961,0.18273367930472376,0.5672052687436311,0.9323527946478185,0.2395455966736828,0.6918619180129258,0.8096976091682361,0.5852280812342304,0.9219185596434523,0.2733999492631916,0.7544872567214658,0.7035322387560435,0.7921720818320864,0.6252899887173808,0.8898869281982179,0.37216177211997337,0.8874370821097266,0.37939444692335944,0.8942618066041071,0.3591324299815471,0.874139962319449,0.41785623598228666,0.9238792070431925,0.26710163847055557,0.7434955240404835,0.7243214752277979,0.7583895728473236,0.6959308388130173,0.8037047098006196,0.599189850421384,0.9121393972885777,0.3043781323181169,0.8041641893521562,0.5981290488172608,0.9129343859001149,0.3018869142197241,0.8004387819222023,0.6066836961232065,0.906279859649963,0.32259179307554997,0.829968909044288,0.5359795511198965,0.9445901140010942,0.1987873334411468,0.6049153012503072,0.9077010456088801,0.3181981661135287,0.8239747300987096,0.550867267243091,0.9396794519499382,0.21527969247959838,0.6416172205041483,0.8733356736477385,0.42013955739051745,0.9252841263983689,0.2625705693805623,0.7354015951932467,0.7390432328167805,0.7324811682471176,0.7442329232007183,0.7229555127140284,0.7607100291325417,0.6913559331558815,0.810434055844375,0.5834935454275118,0.9230300663280031"
basic, 3.7032632819897198, 0.5, 100, "0.9258158204974299,0.254343407053803,0.7023343925573068,0.7742071605997968,0.6473690581183212,0.8453896843407531,0.48403860444331803,0.9248723543756148,0.2573156294000754,0.707709523394283,0.7660450213173089,0.6636990180897807,0.8265781095901893,0.5308507126745423,0.9222911786666912,0.2654134734987977,0.7220221372147209,0.7432677920021493,0.7066595931043996,0.7676561581769207,0.6605147092292012,0.8304013461766723,0.5215489008024873,0.924096191210268,0.25975585072135454,0.7120736431591942,0.7592607021845776,0.6768968620909205,0.8099314549211895,0.5700895827922852,0.907623355883557,0.3104934430351062,0.7928215071247222,0.6082816025981254,0.8823954086180992,0.38430152344501933,0.8762434290906583,0.40158513682197583,0.8899479184386151,0.36269990521420997,0.856004434033061,0.4564673537993921,0.9187977985248289,0.27629456287869447,0.7404892588022186,0.7116372789935569,0.759945406913331,0.6755803413358221,0.811649930376,0.5661338593356198,0.9096189047249629,0.3044539877906353,0.7842095396314408,0.6266844977462169,0.8663822889228006,0.42870463858183494,0.9069920274708146,0.31239799370465265,0.7954812736434373,0.6024869286391604,0.886918333379866,0.37141584045710774,0.8645864872489453,0.4335658195319686,0.9094714667637787,0.3049012124342041,0.7848565218772865,0.6253210464228016,0.867654720160667,0.4252457476441377,0.9051212511231905,0.31802429611004757,0.8031816762195358,0.5854150859173579,0.8987977859121973,0.33685003521411494,0.8272426880121767,0.5292415885113831,0.9226492693161962,0.2642929946298874,0.7200706879461447,0.7464626776715221,0.7008653456863313,0.7764006749659721,0.6428963819061051,0.8501974952567471,0.47165396015733896,0.9228402559503417,0.26369500204930035,0.7190254060522725,0.7481623984779567,0.6977519213918357,0.7809966642390503,0.6334093909460182,0.859904897697956,0.44612644163908916,0.9150676162026405,0.28781345232719246,0.7590833125756462,0.6772373728615807"
mersenne, 3.597751714522019, 0.5, 100, "0.8994379286305048,0.3254142722766899,0.7897778219994618,0.5973304497869271,0.8653556478848801,0.41919294246523603,0.875945399470548,0.39094989375219263,0.8566537326527307,0.44179712872690424,0.8872502776564819,0.3599090886034165,0.8288303838336599,0.5104151176423368,0.899047663680729,0.3265354070463449,0.7911817054309885,0.5943961254495275,0.8673796996675822,0.41385713745331804,0.872740478277611,0.39958262428908214,0.863159461912088,0.42494918210476845,0.8791731414198195,0.38218099351289403,0.8494963919542392,0.45998073083299856,0.893675978497132,0.3418555758942269,0.8094593855306764,0.5548988352846363,0.888594729081703,0.35615632442813877,0.8249968371047969,0.5194328003006908,0.8980792962398348,0.3293125540275532,0.7946202954733995,0.587149055707312,0.8721131557856469,0.4012637221238093,0.8643639775863226,0.421796424116933,0.8774348012819794,0.38691290751297147,0.8534273955037984,0.4500394380333796,0.8904577325736268,0.3509346286957566,0.8194941409046096,0.532192003896202,0.8957094881717398,0.33608038215327213,0.8027676312403599,0.5696383663031421,0.8819906242746306,0.37446537801480134,0.8427411704883359,0.4768046023086245,0.8975022429609932,0.33096425642438676,0.7966390716950117,0.5828547060421317,0.8747397145627025,0.3942061818172585,0.8591706971114693,0.4353150427390129,0.8843844184749332,0.36786514371640733,0.8366225499588444,0.4917596244105918,0.8991936276541332,0.3261162169099103,0.790657854745306,0.5954927095679405,0.8666305431353217,0.4158354999921466,0.8739526677056381,0.3963261785525221,0.86076835327751,0.4311768545239369,0.8823967266449113,0.37334856567241337,0.8417278835046099,0.4792998718791197,0.8978963089150795,0.3298365789646325,0.7952629055722347,0.5857852743057762,0.8729616661822582,0.39898921006058535,0.8627294214281535,0.4260722620603891,0.8797750986358686,0.3805373449209857,0.8480932411947096,0.4635022944834442,0.8946454265035594,0.33910604230410196"
mersenne, 3.985575625440106, 0.5, 100, "0.9963939063600264,0.014320530842460058,0.056258206370800985,0.21160704584663115,0.6649116047255108,0.8880028398121942,0.39638062638149,0.9536008821467702,0.17634673452816188,0.5788991353098553,0.9715834049420413,0.11003812484617259,0.39030636851448736,0.9484366992738537,0.19491268976605017,0.6254234346815389,0.9336966648746259,0.24673583882425798,0.7407481838556009,0.7653911864904616,0.7156799233923965,0.8109935795361496,0.6109209626374479,0.9473575362650902,0.19876557761756125,0.6347340966004186,0.9240426488769641,0.2797389121562766,0.8030339168522824,0.6304002712022498,0.9286222588346922,0.26417574669489197,0.7747437764463264,0.6955461471236499,0.8439922872394682,0.5247779778866393,0.9939469694260494,0.023978782896307727,0.09327761827864536,0.33708764788223805,0.8906149976376742,0.3882744730141806,0.946643586441386,0.2013094587197613,0.6408166341286797,0.9173626341738026,0.30214023716988686,0.840364655793142,0.5346725470780657,0.9916025050507474,0.03318779667571834,0.12788264153673162,0.44450595478895705,0.9841199712904891,0.0622859915798085,0.23278331086508627,0.7118048395396118,0.8175958422013795,0.5943803755306092,0.9608917725751168,0.14977304557898527,0.5075275061474142,0.996168070298196,0.015213922679927602,0.05971372434260984,0.2237820821535646,0.6923090807612173,0.8489962296947994,0.510957298281023,0.99591538864237,0.016213031923580187,0.06357060685825863,0.23725886506402227,0.7212580468743159,0.8012795601686793,0.6346257042984292,0.9241590138508269,0.2793455319987005,0.8023426289996468,0.6320681925633106,0.9268774664613358,0.27012489345684826,0.7857858688717394,0.6708777450350693,0.8800182716186616,0.42082143929822147,0.9714073583913176,0.11069977133683578,0.3923613155093275,0.9502166828143971,0.1885374099107205,0.6097574196182388,0.9483809077005272,0.19511210750553223,0.6259082396066781,0.9332110351048382,0.24841375096464466,0.7441243435748255,0.7588667709096956,0.7293124922964762"
mersenne, 3.7328783445991576, 0.5, 100, "0.9332195861497894,0.23263592806706435,0.6663802017055781,0.8298846609771677,0.5269932454809316,0.9304996792113593,0.2414053403425963,0.6835975392457622,0.8073915123118732,0.5805016216190041,0.9090286266650438,0.3086925493639959,0.7966016862431183,0.6048287209531926,0.892198759298343,0.3590287364210111,0.8590364787152318,0.452024716756977,0.9246278895694494,0.2601486048019912,0.7184719784169632,0.7550492827783984,0.6903953397515582,0.7979013075100735,0.601944591883815,0.8944249020708542,0.3524919566089044,0.851997294048472,0.4707081388086963,0.9300167275097762,0.24295667927616788,0.6865835779121036,0.8032652814287415,0.5899073959518745,0.9030454618834582,0.3268297582004415,0.8212782817802785,0.5479128750829584,0.9246502278732278,0.2600777867521481,0.7183451477857001,0.7552560909274951,0.690001389278977,0.79846070721898,0.6006992859837609,0.8953669074218833,0.3497147395016798,0.848910066817714,0.4787855660286064,0.9315395960058948,0.23805900483608242,0.6770952871932605,0.8161462903915316,0.5601240810483703,0.9197255851024272,0.27560002530357053,0.7452491956627638,0.7086975253335414,0.7706353499281304,0.6598105386257608,0.8378840821376283,0.5070530925109633,0.9330338899582294,0.23323639877096117,0.6675774403854732,0.8283921554028016,0.530660730583019,0.9297103803828785,0.24393982584670634,0.6884666505712606,0.8006289479271075,0.5958503868424782,0.8989245254102828,0.33916642604153485,0.8366595850971498,0.5101363631378819,0.9328360483627218,0.2338758598321132,0.6688494595959391,0.8267947019204965,0.534567675011276,0.9287590796455938,0.24698832809405272,0.6942597293604942,0.7923525441701083,0.6141704363992758,0.8845619329661858,0.3811721203989347,0.880511101397132,0.39274098977356753,0.890274704873117,0.3646486651427564,0.8648333151715364,0.43636098133307955,0.9181017099515165,0.2806787067998668,0.7536613079100529,0.6930310412174205,0.7941288700828902,0.6102815904333336"
mersenne, 3.656930958852172, 0.5, 100, "0.914232739713043,0.28674448138648584,0.7479231399472617,0.6894562480821509,0.7829720668922696,0.6214106098828628,0.8603276165619665,0.43943148371122753,0.900817123323659,0.3267308137349486,0.8044435871869031,0.575286810675171,0.8935048752234256,0.34797129094703816,0.8297110877701734,0.5166899642202479,0.9132140836547467,0.2898268489551901,0.7526960301933199,0.6807183759539537,0.7948005509799743,0.596418506611209,0.8802359771345704,0.3855158620301945,0.86630274314364,0.4235541559318693,0.892861755592906,0.3498207026580104,0.8317549721773178,0.5117459392348653,0.9137282035957711,0.288272113827399,0.7502972869449315,0.6851306526706603,0.7888974337374839,0.60901896556257,0.8707696221214142,0.4115140287071932,0.8855998219472878,0.3704938318876669,0.8528992510637364,0.4588063056666004,0.9080272187743664,0.3054041595316227,0.775753756227936,0.6361592193032356,0.8464356789042413,0.4753363715089531,0.9120082484666489,0.29346579558863833,0.7582413119049766,0.6703572245560268,0.8081028108605235,0.5670900036917104,0.8977726426187768,0.33562187755113065,0.8154218539860916,0.5504012192624622,0.9049431005202971,0.31457317009759883,0.7884960830437006,0.6098664128273749,0.870091284045852,0.41335183457832947,0.8867768510514604,0.36716928002910015,0.8497098492607361,0.46700113224075773,0.9102506151688995,0.2987509003022856,0.7661226470901212,0.6552442694272674,0.826097839532926,0.5253554294679708,0.9118817068320266,0.2938470539785069,0.7588166950255829,0.6692692640101646,0.8094540476539409,0.5640384207905551,0.8992359608285387,0.3313568823417489,0.8102277906326959,0.5622850157519804,0.900045956957193,0.32898932943747694,0.807287075772295,0.568925765199911,0.8968595343376488,0.3382752926099311,0.818586145730712,0.5430647345476349,0.9074507002851943,0.3071234220965843,0.7781898823098763,0.6312242767447758,0.8512610804666545,0.46302470260871,0.9092330838432031,0.30180023340608847"
mersenne, 3.968620228813961, 0.5, 100, "0.9921550572034903,0.030889357375453185,0.11880146002297276,0.41546561724904596,0.9637950515214215,0.138481630288455,0.4734741265257831,0.9893626488454278,0.041766544737457244,0.15883251755721586,0.5302265092440179,0.988529159631722,0.04500121736792752,0.17055585078399313,0.5614270221399522,0.9771803456407396,0.08849593600054201,0.32012639066617365,0.8637522731524188,0.4670442292086947,0.9878448069203398,0.047652986586852665,0.1801046354175641,0.5860340675924909,0.9627798827552848,0.14221463326744574,0.48413051868931,0.9911555981504996,0.03478963294916165,0.13326354635160423,0.4583929934481233,0.9852848080977074,0.05753965564095213,0.2152136859726533,0.670287079834151,0.8770742398329878,0.4278768600330845,0.9715112975693693,0.10983988410992641,0.3880321761119456,0.9424012845727272,0.21542108502892204,0.6707557175730824,0.8764399530195833,0.4297736387210353,0.9725828468593682,0.10582505560803973,0.3755351070735133,0.9306751389443536,0.2560511096869403,0.7559782563434823,0.7321117416769616,0.7783422268850819,0.6846886049303708,0.8567858942933926,0.48696488456103293,0.9914807321352616,0.033521704561559174,0.12857535771611503,0.4446590336467506,0.9800006713709093,0.07778239864344004,0.2846782453490572,0.8081560998038951,0.6152941585962206,0.9394012084118244,0.22591996919141902,0.6940328481728645,0.842741481563453,0.5259544002606006,0.9894816720152231,0.04130418002730585,0.15714999823699144,0.5256591328337014,0.9895421529743794,0.04106918889584126,0.15629422830515116,0.5233274343596895,0.989995456333056,0.03930701163010255,0.14986291987447156,0.5056181913281945,0.992029791381703,0.03137862762442258,0.12062228035240348,0.42096165112253603,0.9673628461623898,0.12529715891262214,0.4349519702376441,0.9753628480364666,0.09536658981933856,0.3423800240128559,0.8935584307014031,0.3774624611785382,0.9325644448574939,0.249578593097369,0.7432793861608741,0.7572728256362742,0.7294748352626871,0.7831726750856861"
mersenne, 3.5899356983136386, 0.5, 100, "0.8974839245784096,0.330297525454249,0.7940976181758104,0.5869781478805703,0.8703253494640557,0.40515703957139004,0.8651917811412344,0.41871201729813623,0.8737625767540447,0.39597542244846784,0.8586368256763655,0.43574505698019783,0.8826621653087383,0.3718084456917484,0.8384902434533025,0.48616472674765077,0.8967967578050811,0.332256924182311,0.7964712491321525,0.5819458027805892,0.8733770949814569,0.39700935525188336,0.8594052148998631,0.43376436105780863,0.881734302760959,0.37435462501267747,0.8408104703757356,0.48050651491687507,0.896119763513928,0.3341840015154437,0.7987788387309472,0.5770146925528797,0.8761910722688521,0.3894372194865513,0.8536000895293168,0.44862341071130407,0.8880080957084662,0.3570180916316822,0.8240919033777856,0.5204130115543847,0.8959880305361634,0.3345585995249042,0.7992243079724033,0.5760583623730756,0.8767165971477165,0.3880167834836686,0.8524652665320159,0.4514998797301104,0.8890394564511659,0.3541410585016794,0.8211086499600204,0.5273229081403488,0.8948038892820819,0.3379202488271923,0.8031768675663322,0.5675106301777846,0.8811221278239173,0.3760311306823287,0.8423127855747183,0.47682228435134594,0.8955553877770372,0.3357879928516333,0.800679214493703,0.5729250537621335,0.8783924186951646,0.3834739784784961,0.8487386515339262,0.460880801867922,0.8919902041116669,0.345867615709886,0.8121985693060207,0.5475802633622999,0.8893567357025687,0.35325445581170273,0.8201773347538648,0.529466959143569,0.8943667773762761,0.33915861830579797,0.8046124673253979,0.5643782597041084,0.8826052195227462,0.371964890611838,0.8386341473178834,0.4858149204815435,0.8967615703503763,0.33235716702563783,0.796591942903549,0.5816888386536114,0.8735280454333628,0.39660460555178945,0.8591053307432733,0.4345378842477708,0.882100014060151,0.37335180217795727,0.8399021959808721,0.48272607840837006,0.8964127295272029,0.3333504719906275,0.7977839963522044,0.5791452690945557"
mersenne, 3.795593798509799, 0.5, 100, "0.9488984496274497,0.18404903379202833,0.5700032491672469,0.930298313422014,0.246119060655525,0.7042514345085451,0.7905514061032,0.6284739672477067,0.8862500474622793,0.3826372300329811,0.8966178655914462,0.3518297914111538,0.8655684244742547,0.4416542583015346,0.9359773921487411,0.22744607547781764,0.6669403283976428,0.8431187680465658,0.5020413357374475,0.9488826331922653,0.18410293007126902,0.5701325052984582,0.930229562292555,0.24634361657553971,0.7046840202712457,0.7898799668674417,0.6299532027539003,0.8847990881879928,0.38688359194541044,0.9003326056628503,0.34059307317951104,0.8524502541017006,0.4774053030408596,0.9469607218263251,0.19063792357447948,0.5856415462202911,0.9210597639314442,0.2759725966793788,0.7584041350236851,0.6954564149945764,0.8038945820513764,0.598368086181072,0.9121712198285531,0.30408356274308584,0.8032112224902247,0.599942770086827,0.9109859435114898,0.3077868047757723,0.8086667735722373,0.5872725782463198,0.9199892984016503,0.2793898230287111,0.7641712636911009,0.6840174078877589,0.8203705098712432,0.5593290884296437,0.9355381844067653,0.22889893916413195,0.6699383031575957,0.8392853942944092,0.5119702682862725,0.9483545891534528,0.18590120941105812,0.5744325659276224,0.9278700747870533,0.2540284618621244,0.7192574428384529,0.76642973288005,0.6794689732326501,0.8266457425242081,0.5439183038365389,0.9415774422204659,0.20879319524859855,0.6270267697889286,0.8876535062910902,0.3785146770468689,0.8928804813280304,0.3630292932659271,0.8776894111489841,0.4074596842298735,0.9163940848966303,0.2908030856559313,0.7827905536707997,0.6453629262189223,0.8686961091287736,0.4329374952807671,0.9318282237388523,0.24111276245302582,0.6945078780093494,0.8052985553253935,0.5951217494073897,0.9145553581879469,0.29660233142077896,0.7918724128607013,0.6255536912743596,0.8890657361034453,0.37435126717025907,0.8889751175574585,0.37461887524866044,0.8892300965070118"
mersenne, 3.9775082889245823, 0.5, 100, "0.9943770722311456,0.02223948366941972,0.08649047638059501,0.3142624282488856,0.8571592190612307,0.48699534475637835,0.993704391821097,0.02488318643786263,0.0965103147017349,0.34682310653150517,0.9010521560917265,0.35462337511163305,0.9103149679632109,0.3247302483737161,0.872190062690378,0.44339097540455075,0.9816308220934942,0.07172143989979098,0.26481245850306934,0.7743684415855848,0.6949580372438323,0.8431974063529902,0.5258884073588308,0.9917113078503219,0.03269507729440594,0.12579311154956901,0.4374034229671149,0.9787918763852212,0.0825664658644642,0.3012932481932112,0.837327650491041,0.5417766276268404,0.9874351802499668,0.049348726795231036,0.18659855652348983,0.603704359453876,0.9516005847769898,0.1831917485624376,0.5951646356110942,0.9583555326072205,0.15874317409720232,0.5311714870108695,0.9905122801532962,0.03737944165418539,0.1431195743097209,0.48778714542047397,0.9937838116877804,0.024571245650980827,0.09533092807774789,0.3430320175794109,0.8963754542988733,0.36945682061397334,0.926594278476303,0.2705394603402246,0.7849527518910842,0.6714110725384851,0.8775108950380605,0.42752456315678306,0.973484458410819,0.10266930400927449,0.36644114858325333,0.9234264114593563,0.28124990575830905,0.8040469217537582,0.6266781853927877,0.930548554257853,0.2570581766974355,0.7596216313884374,0.7262795238987501,0.7907190105908,0.6582078439162052,0.894821145997435,0.3743482149055431,0.9315786953225261,0.2535257011402329,0.7527451142387676,0.740293473734964,0.7647119509964645,0.7156634527872552,0.8093802785443049,0.6136652653654575,0.9429884902699486,0.21383560863243023,0.6686586842284893,0.8812338587984413,0.41628898038724466,0.9665045444608932,0.12876590435598095,0.4462177467803088,0.9828720071517595,0.06695985932190143,0.2484997487841499,0.7427902209585622,0.7599145276070659,0.7256742657607501,0.7918070528490331,0.6556868475603032,0.8979686571841847,0.36442307970746685,0.9212660893871617"
mersenne, 3.5033512570662424, 0.5, 100, "0.8758378142665606,0.38097521637669746,0.8262061904377803,0.5030445300182094,0.8758053411326012,0.38106072690594217,0.8262774781441173,0.5028815749130787,0.8758087242805559,0.381051818508735,0.8262700538563708,0.5028985476011766,0.8758083805870254,0.38105272351522895,0.8262708081171564,0.5028968233007937,0.8758084155958753,0.3810526313307078,0.8262707312879488,0.5028969989386791,0.8758084120308135,0.38105264071814926,0.8262707391117129,0.5028969810529131,0.875808412393865,0.3810526397621702,0.8262707383149724,0.5028969828743272,0.8758084123568933,0.3810526398595231,0.8262707383961091,0.5028969826888421,0.8758084123606584,0.3810526398496089,0.8262707383878464,0.5028969827077313,0.875808412360275,0.38105263985061866,0.8262707383886879,0.5028969827058075,0.875808412360314,0.3810526398505158,0.8262707383886022,0.5028969827060035,0.87580841236031,0.3810526398505263,0.8262707383886109,0.5028969827059836,0.8758084123603106,0.3810526398505248,0.8262707383886099,0.5028969827059859,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855,0.8758084123603104,0.38105263985052545,0.8262707383886103,0.5028969827059848,0.8758084123603105,0.3810526398505252,0.8262707383886101,0.5028969827059855"
mersenne, 3.760316877393052, 0.5, 100, "0.940079219348263,0.2118197052163135,0.627792865897758,0.8786694220987026,0.4008853846960918,0.9031389682422843,0.328948655898579,0.8300577536522368,0.5304373653157451,0.9365955369228343,0.2233039251968141,0.6521866600163894,0.8529873493499284,0.4715434777111949,0.9370342137847891,0.22186281700396407,0.6491800055761406,0.8563945928656604,0.46245465260110824,0.934778476962559,0.22925778092586382,0.6644429188564795,0.8383947099233507,0.5094816497200898,0.9397411605383341,0.21293814014044746,0.6302121444100638,0.8763222850328587,0.40754892574070506,0.9079390346782673,0.314308883819121,0.8104190162753044,0.5777352141519161,0.9173565137007538,0.2850829357701002,0.7663926476797241,0.6732281714363432,0.8272396328259357,0.5374027636682016,0.9348186611424599,0.22912638023301063,0.6641753020059488,0.8387254063783307,0.508639634969584,0.9397985369160383,0.21274837649419756,0.6298023307097458,0.8767229749766556,0.4064142965143204,0.9071452965937142,0.31674167149642807,0.8137941851880325,0.5698128845749294,0.9217520408528649,0.2712136671474581,0.7432522532394785,0.7175750324524361,0.7620699744751941,0.6818181310755457,0.815771292786245,0.5651323478770327,0.9241271175814753,0.2636590856113368,0.7300390949380046,0.7410908264834573,0.7215116032469773,0.7555702831988638,0.6944697242303525,0.7978697746341438,0.6064398300284599,0.897476944619677,0.34599457169179454,0.850893257228246,0.47708615031704704,0.9381048856261068,0.218339449759965,0.6417632581087035,0.8645088028454283,0.44045844766229353,0.9267481572856654,0.25527291009432035,0.7148687706471516,0.7664706964324541,0.673071782416746,0.8274432822258401,0.5369014164770302,0.934958741188788,0.22866822902001815,0.6632411939537273,0.8398754706616193,0.5057049534538348,0.9399568342179117,0.21222470385507022,0.6286700020389357,0.8778235280989612,0.4032916597763015,0.9049108442126991,0.3235647693935133,0.8230228464952655,0.547713619984098"
